0 1 1
0 2 15
0 3 8
0 4 13
0 5 6
0 6 13
0 7 15
0 8 2
0 9 4
0 10 5
0 11 10
0 12 2
0 13 18
0 14 16
1 2 17
1 3 14
1 4 10
1 5 3
1 6 20
1 7 16
1 8 2
1 9 9
1 10 5
1 11 20
1 12 20
1 13 19
1 14 8
2 3 17
2 4 20
2 5 15
2 6 13
2 7 5
2 8 20
2 9 7
2 10 4
2 11 6
2 12 17
2 13 12
2 14 19
3 4 17
3 5 4
3 6 8
3 7 14
3 8 15
3 9 2
3 10 17
3 11 12
3 12 13
3 13 20
3 14 6
4 5 7
4 6 13
4 7 13
4 8 7
4 9 17
4 10 14
4 11 8
4 12 12
4 13 17
4 14 11
5 6 15
5 7 12
5 8 9
5 9 13
5 10 16
5 11 2
5 12 16
5 13 7
5 14 17
6 7 11
6 8 12
6 9 8
6 10 13
6 11 12
6 12 18
6 13 17
6 14 9
7 8 17
7 9 12
7 10 12
7 11 6
7 12 12
7 13 18
7 14 15
8 9 18
8 10 8
8 11 20
8 12 20
8 13 3
8 14 12
9 10 2
9 11 20
9 12 12
9 13 11
9 14 6
10 11 3
10 12 8
10 13 8
10 14 11
11 12 18
11 13 8
11 14 17
12 13 10
12 14 16
13 14 1
