0 2 1
0 6 15
0 8 17
0 9 12
0 12 15
0 14 3
0 16 3
0 18 14
0 20 17
0 26 18
0 43 4
0 44 11
0 47 20
0 50 1
0 55 19
0 59 19
0 64 5
0 77 17
0 81 9
0 97 11
0 100 13
0 102 7
0 109 9
0 115 11
0 121 1
0 123 10
0 129 4
0 130 19
0 132 20
0 136 7
0 142 17
0 147 9
0 148 13
0 149 13
0 151 11
0 153 11
0 157 15
0 160 10
0 170 11
0 171 4
0 174 1
0 178 10
0 179 4
0 181 9
0 187 1
0 193 11
0 199 17
1 2 9
1 4 13
1 11 5
1 13 10
1 19 2
1 22 6
1 28 14
1 29 9
1 31 15
1 36 10
1 38 12
1 41 7
1 42 10
1 44 11
1 47 15
1 51 2
1 61 18
1 63 8
1 67 17
1 82 4
1 88 7
1 89 5
1 93 11
1 94 3
1 96 7
1 97 19
1 98 15
1 102 16
1 105 17
1 106 16
1 111 11
1 118 19
1 120 1
1 121 2
1 129 10
1 131 20
1 135 5
1 137 4
1 139 2
1 142 19
1 143 10
1 145 3
1 150 19
1 153 12
1 157 14
1 173 10
1 174 17
1 181 6
1 185 1
1 188 6
1 191 2
1 193 3
1 195 9
1 197 13
2 3 15
2 4 7
2 7 8
2 9 18
2 14 14
2 15 20
2 16 11
2 19 6
2 23 1
2 33 1
2 37 8
2 38 12
2 41 9
2 43 15
2 50 5
2 55 13
2 59 10
2 62 3
2 69 16
2 73 17
2 88 9
2 89 9
2 96 12
2 97 9
2 101 13
2 106 13
2 108 15
2 115 11
2 116 3
2 118 10
2 123 10
2 124 19
2 125 19
2 129 12
2 131 12
2 138 2
2 143 15
2 151 5
2 154 1
2 159 13
2 162 15
2 168 18
2 169 10
2 173 8
2 178 1
2 179 5
2 180 11
2 184 16
2 188 8
2 198 12
3 7 17
3 8 16
3 20 1
3 26 20
3 29 12
3 30 17
3 31 15
3 38 16
3 43 15
3 55 4
3 58 7
3 64 20
3 69 1
3 71 17
3 73 8
3 75 1
3 77 6
3 78 4
3 80 5
3 82 11
3 83 7
3 84 5
3 85 13
3 89 13
3 95 2
3 98 3
3 101 1
3 102 20
3 108 3
3 111 10
3 116 3
3 118 8
3 120 1
3 123 10
3 124 15
3 126 11
3 128 17
3 136 4
3 142 8
3 143 5
3 150 2
3 151 5
3 153 2
3 155 5
3 156 20
3 159 7
3 161 14
3 168 9
3 169 5
3 170 9
3 180 17
3 191 2
3 194 3
3 197 2
4 5 17
4 6 17
4 7 6
4 20 2
4 28 14
4 32 13
4 42 5
4 45 16
4 50 7
4 51 13
4 60 16
4 65 8
4 70 10
4 74 14
4 79 3
4 83 10
4 87 5
4 97 14
4 109 1
4 111 16
4 118 14
4 121 3
4 123 19
4 124 17
4 133 8
4 137 17
4 139 5
4 146 2
4 149 11
4 160 9
4 161 3
4 164 10
4 168 9
4 174 9
4 176 10
4 179 1
4 195 15
5 9 12
5 11 7
5 14 10
5 18 13
5 23 11
5 28 18
5 31 4
5 34 19
5 35 3
5 47 17
5 54 7
5 59 11
5 61 13
5 63 1
5 64 12
5 72 7
5 77 18
5 78 3
5 80 1
5 81 12
5 85 13
5 90 10
5 91 5
5 94 15
5 95 10
5 97 18
5 103 13
5 105 3
5 107 2
5 119 7
5 121 3
5 123 8
5 124 13
5 125 2
5 127 5
5 131 17
5 140 13
5 144 16
5 145 16
5 148 19
5 152 1
5 160 14
5 161 18
5 168 17
5 175 8
5 181 15
5 184 12
5 189 3
5 191 16
5 194 20
5 196 5
5 199 16
6 9 11
6 20 9
6 22 7
6 27 12
6 44 13
6 47 7
6 51 9
6 53 14
6 54 12
6 58 20
6 61 17
6 62 1
6 65 18
6 68 8
6 69 6
6 71 9
6 77 1
6 78 4
6 80 15
6 81 5
6 83 11
6 85 4
6 86 13
6 87 12
6 89 10
6 90 8
6 91 6
6 97 15
6 105 6
6 112 9
6 113 2
6 117 15
6 124 18
6 129 4
6 131 4
6 135 8
6 139 1
6 140 12
6 141 16
6 147 4
6 149 12
6 151 13
6 155 17
6 158 12
6 160 8
6 166 1
6 170 4
6 171 10
6 172 17
6 175 8
6 177 2
6 185 7
6 187 1
6 189 13
6 193 16
7 13 11
7 21 14
7 27 1
7 28 13
7 29 3
7 31 1
7 35 1
7 37 2
7 42 20
7 47 11
7 49 14
7 55 10
7 57 18
7 62 5
7 63 10
7 67 7
7 82 19
7 85 9
7 90 2
7 102 15
7 103 6
7 116 16
7 130 12
7 135 11
7 136 20
7 141 7
7 145 7
7 146 7
7 147 13
7 149 2
7 150 14
7 151 9
7 152 5
7 154 4
7 158 13
7 170 17
7 172 13
7 173 16
7 180 15
7 182 9
7 183 16
7 186 4
7 189 20
7 190 7
7 196 13
7 199 17
8 11 7
8 14 3
8 19 20
8 20 6
8 21 10
8 25 11
8 26 8
8 28 4
8 35 17
