0 1 12
0 2 2
1 3 18
1 4 17
2 5 14
2 6 18
3 7 9
3 8 7
4 9 5
4 10 17
5 11 3
5 12 20
6 13 7
6 14 11
7 15 7
7 16 7
8 17 11
8 18 14
9 19 11
9 20 15
10 21 10
10 22 1
11 23 10
11 24 11
12 25 11
12 26 8
13 27 17
13 28 20
14 29 8
14 30 17
15 31 2
15 32 10
16 33 19
16 34 18
17 35 13
17 36 1
18 37 2
18 38 1
19 39 14
19 40 16
20 41 8
20 42 15
21 43 16
21 44 8
22 45 13
22 46 16
23 47 13
23 48 14
24 49 5
24 50 14
25 51 16
25 52 19
26 53 16
26 54 3
27 55 11
27 56 4
28 57 7
28 58 6
29 59 15
29 60 12
30 61 6
30 62 4
31 63 2
31 64 15
32 65 16
32 66 14
33 67 8
33 68 2
34 69 17
34 70 15
35 71 12
35 72 5
36 73 1
36 74 12
37 75 16
37 76 3
38 77 1
38 78 11
39 79 2
39 80 7
40 81 11
40 82 1
41 83 10
41 84 18
42 85 18
42 86 14
43 87 17
43 88 1
44 89 7
44 90 2
45 91 2
45 92 2
46 93 20
46 94 8
47 95 13
47 96 14
48 97 6
48 98 5
49 99 2
49 100 15
50 101 16
50 102 3
51 103 6
51 104 1
52 105 11
52 106 3
53 107 15
53 108 1
54 109 18
54 110 12
55 111 19
55 112 7
56 113 18
56 114 6
57 115 18
57 116 16
58 117 1
58 118 13
59 119 10
59 120 17
60 121 9
60 122 14
61 123 10
61 124 7
62 125 11
62 126 13
63 127 5
63 128 17
64 129 12
64 130 14
65 131 4
65 132 11
66 133 20
66 134 6
67 135 10
67 136 18
68 137 11
68 138 15
69 139 11
69 140 8
70 141 12
70 142 15
71 143 1
71 144 12
72 145 11
72 146 8
73 147 16
73 148 20
74 149 2
74 150 9
75 151 4
75 152 19
76 153 19
76 154 3
77 155 18
77 156 8
78 157 6
78 158 8
79 159 13
79 160 1
80 161 17
80 162 16
81 163 18
81 164 2
82 165 9
82 166 7
83 167 8
83 168 8
84 169 1
84 170 12
85 171 19
85 172 13
86 173 15
86 174 13
87 175 15
87 176 18
88 177 8
88 178 9
89 179 11
89 180 12
90 181 18
90 182 4
91 183 11
91 184 16
92 185 17
92 186 6
93 187 15
93 188 5
94 189 3
94 190 15
95 191 12
95 192 6
96 193 7
96 194 14
97 195 13
97 196 19
98 197 11
98 198 5
99 199 9
99 200 17
100 201 15
100 202 4
101 203 14
101 204 12
102 205 16
102 206 20
103 207 1
103 208 7
104 209 10
104 210 1
105 211 20
105 212 7
106 213 15
106 214 3
107 215 14
107 216 15
108 217 4
108 218 2
109 219 7
109 220 7
110 221 16
110 222 12
111 223 13
111 224 17
112 225 2
112 226 1
113 227 7
113 228 11
114 229 18
114 230 10
115 231 11
115 232 12
116 233 14
116 234 18
117 235 3
117 236 3
118 237 13
118 238 7
119 239 13
119 240 1
120 241 10
120 242 19
121 243 7
121 244 17
122 245 5
122 246 14
123 247 12
123 248 20
124 249 1
124 250 20
125 251 1
125 252 6
126 253 1
126 254 11
127 255 18
127 256 12
128 257 1
128 258 10
129 259 3
129 260 8
130 261 7
130 262 3
131 263 13
131 264 15
132 265 5
132 266 6
133 267 11
133 268 14
134 269 19
134 270 10
135 271 17
135 272 18
136 273 16
136 274 9
137 275 4
137 276 6
138 277 8
138 278 2
139 279 7
139 280 16
140 281 5
140 282 5
141 283 7
141 284 14
142 285 9
142 286 11
143 287 17
143 288 11
144 289 3
144 290 16
145 291 4
145 292 6
146 293 1
146 294 14
147 295 19
147 296 7
148 297 7
148 298 15
149 299 2
149 300 16
150 301 18
150 302 7
151 303 9
151 304 12
152 305 13
152 306 17
153 307 20
153 308 6
154 309 10
154 310 17
155 311 17
155 312 18
156 313 20
156 314 6
157 315 4
157 316 11
158 317 14
158 318 15
159 319 18
159 320 14
160 321 18
160 322 1
161 323 9
161 324 13
162 325 12
162 326 11
163 327 6
163 328 17
164 329 9
164 330 6
165 331 12
165 332 12
166 333 20
166 334 13
167 335 8
167 336 2
168 337 14
168 338 4
169 339 3
169 340 2
170 341 8
170 342 4
171 343 10
171 344 19
172 345 17
172 346 18
173 347 5
173 348 4
174 349 14
174 350 3
175 351 8
175 352 2
176 353 20
176 354 17
177 355 12
177 356 11
178 357 20
178 358 11
179 359 5
179 360 5
180 361 4
180 362 4
181 363 16
181 364 12
182 365 6
182 366 13
183 367 19
183 368 8
184 369 13
184 370 13
185 371 8
185 372 3
186 373 17
186 374 14
187 375 1
187 376 8
188 377 1
188 378 14
189 379 14
189 380 17
190 381 6
190 382 15
191 383 16
191 384 5
192 385 10
192 386 5
193 387 14
193 388 1
194 389 6
194 390 7
195 391 17
195 392 8
196 393 10
196 394 10
197 395 8
197 396 9
198 397 1
198 398 4
199 399 9
199 400 3
200 401 10
200 402 13
201 403 4
201 404 18
202 405 12
202 406 4
203 407 1
203 408 15
204 409 14
204 410 5
205 411 11
205 412 1
206 413 7
206 414 19
207 415 14
207 416 12
208 417 15
208 418 10
209 419 9
209 420 2
210 421 12
210 422 13
211 423 15
211 424 3
212 425 2
212 426 9
213 427 20
213 428 7
214 429 19
214 430 3
215 431 5
215 432 18
216 433 10
216 434 11
217 435 8
217 436 3
218 437 14
218 438 4
219 439 16
219 440 14
220 441 19
220 442 17
221 443 18
221 444 6
222 445 17
222 446 10
223 447 3
223 448 7
224 449 8
224 450 14
225 451 6
225 452 13
226 453 4
226 454 19
227 455 9
227 456 4
228 457 11
228 458 5
229 459 20
229 460 2
230 461 5
230 462 2
231 463 6
231 464 14
232 465 13
232 466 9
233 467 14
233 468 9
234 469 19
234 470 13
235 471 14
235 472 8
236 473 13
236 474 9
237 475 4
237 476 16
238 477 19
238 478 4
239 479 18
239 480 6
240 481 5
240 482 1
241 483 17
241 484 19
242 485 8
242 486 7
243 487 9
243 488 10
244 489 12
244 490 13
245 491 6
245 492 5
246 493 10
246 494 6
247 495 18
247 496 16
248 497 10
248 498 4
249 499 12
249 500 5
250 501 6
250 502 20
251 503 20
251 504 8
252 505 16
252 506 17
253 507 20
253 508 5
254 509 12
254 510 19
