0 11 4
0 12 7
0 14 2
0 16 20
0 21 18
0 25 10
0 28 8
0 37 8
0 44 1
0 53 20
0 56 5
0 65 6
0 71 19
0 74 8
0 76 16
0 79 5
0 82 7
0 85 10
0 88 11
0 94 9
1 4 18
1 6 8
1 8 2
1 9 9
1 13 10
1 14 19
1 15 4
1 21 10
1 31 13
1 32 20
1 35 12
1 36 4
1 38 3
1 45 11
1 46 4
1 50 14
1 55 14
1 72 4
1 74 13
1 77 10
1 78 2
1 87 1
1 88 13
1 89 13
1 94 19
1 95 18
1 97 17
1 98 14
2 3 18
2 4 2
2 14 3
2 15 2
2 16 16
2 21 16
2 24 8
2 26 8
2 35 20
2 38 16
2 43 16
2 44 10
2 45 9
2 53 2
2 55 2
2 59 17
2 60 4
2 62 1
2 69 18
2 70 6
2 72 13
2 73 4
2 76 2
2 79 17
2 81 1
2 84 10
2 89 14
2 93 15
2 94 14
2 95 4
2 96 20
2 99 16
3 13 19
3 16 12
3 17 9
3 21 11
3 27 14
3 28 18
3 32 18
3 35 18
3 36 7
3 45 12
3 58 6
3 61 13
3 65 17
3 66 9
3 75 7
3 76 7
3 79 2
3 82 18
3 83 17
3 84 3
3 88 19
3 91 8
3 92 7
3 94 15
3 95 2
4 10 2
4 16 2
4 20 5
4 21 3
4 25 15
4 26 8
4 31 1
4 35 1
4 39 12
4 52 6
4 54 18
4 57 7
4 62 3
4 63 19
4 76 11
4 77 18
4 81 20
4 86 1
4 91 14
4 93 7
4 94 15
4 95 9
5 8 17
5 14 16
5 15 18
5 18 20
5 19 20
5 20 18
5 22 13
5 23 19
5 25 20
5 28 7
5 33 18
5 41 15
5 44 14
5 51 20
5 63 15
5 66 4
5 72 5
5 75 7
5 77 12
5 79 11
5 81 4
5 82 18
5 89 20
5 92 16
5 93 13
5 97 5
6 10 17
6 15 14
6 16 15
6 17 10
6 25 9
6 26 12
6 28 17
6 29 5
6 34 18
6 40 11
6 44 4
6 46 7
6 49 12
6 52 17
6 55 18
6 65 6
6 67 11
6 69 5
6 75 6
6 77 13
6 81 10
6 83 7
6 84 1
6 86 10
6 89 3
6 93 3
6 95 13
6 96 10
6 97 16
6 98 10
7 9 13
7 11 11
7 17 11
7 18 8
7 21 11
7 22 8
7 29 11
7 30 15
7 35 13
7 37 6
7 38 5
7 39 9
7 42 6
7 55 4
7 57 12
7 61 13
7 76 3
7 78 11
7 82 8
7 83 16
7 89 15
7 92 18
7 94 1
7 96 16
7 98 16
7 99 8
8 15 12
8 35 1
8 36 3
8 39 10
8 41 9
8 47 9
8 49 14
8 52 11
8 58 6
8 64 20
8 65 6
8 69 19
8 70 5
8 77 13
8 84 10
8 85 6
8 89 4
8 90 12
8 93 2
9 12 14
9 13 7
9 15 11
9 20 9
9 25 12
9 26 6
9 27 18
9 29 5
9 30 7
9 33 2
9 44 1
9 45 4
9 46 4
9 53 5
9 57 7
9 67 1
9 68 3
9 70 16
9 71 5
9 75 2
9 76 2
9 83 8
9 84 5
9 94 20
9 96 13
10 12 9
10 15 14
10 18 19
10 21 4
10 23 4
10 27 19
10 31 13
10 34 11
10 37 12
10 41 20
10 43 3
10 46 1
10 50 20
10 52 17
10 57 13
10 63 9
10 64 8
10 69 8
10 70 18
10 72 4
10 73 2
10 86 14
10 87 10
10 97 7
11 12 2
11 13 2
11 15 1
11 16 20
11 19 14
11 20 17
11 22 19
11 33 16
11 36 12
11 37 14
11 43 7
11 44 9
11 47 19
11 58 6
11 61 19
11 70 10
11 72 4
11 75 10
11 84 15
11 89 8
11 90 3
11 99 18
12 18 1
12 31 4
12 32 11
12 35 2
12 37 18
12 38 5
12 53 12
12 56 7
12 59 14
12 66 5
12 69 15
12 78 2
12 83 8
12 88 12
12 89 16
12 93 2
12 94 10
12 95 14
12 98 18
13 14 7
13 17 8
13 20 19
13 33 7
13 34 4
13 38 20
13 39 11
13 47 16
13 48 5
13 52 17
13 59 13
13 60 20
13 66 8
13 74 16
13 81 10
13 85 5
13 87 2
13 88 8
13 99 7
14 15 6
14 31 8
14 32 1
14 33 6
14 36 1
14 37 11
14 42 4
14 47 11
14 53 15
14 56 14
14 57 1
14 58 10
14 59 13
14 67 15
14 94 15
14 98 8
15 16 6
15 17 2
15 18 5
15 21 1
15 23 2
15 26 20
15 29 11
15 32 19
15 34 5
15 36 3
15 40 12
15 45 3
15 47 17
15 52 20
15 62 15
15 63 13
15 65 3
15 66 13
15 67 13
15 71 16
15 72 3
15 79 8
15 99 15
16 17 3
16 20 19
16 21 9
16 24 18
16 25 9
16 26 11
16 30 12
16 33 12
16 35 1
16 36 20
16 44 16
16 48 9
16 49 20
16 53 1
16 55 4
16 58 16
16 61 3
16 70 8
16 82 20
16 89 9
16 91 17
16 98 5
17 20 2
17 22 7
17 23 18
17 34 19
17 41 14
17 42 12
17 45 2
17 47 10
17 49 11
17 54 12
17 55 20
17 56 12
17 62 17
17 74 6
17 77 13
17 82 11
18 20 17
18 27 18
18 29 3
18 32 6
18 36 19
18 37 11
18 38 4
18 40 14
18 41 4
18 44 17
18 57 18
18 58 12
18 66 13
18 68 4
18 70 2
18 76 17
18 79 5
18 83 20
18 86 14
18 94 12
18 97 11
18 99 6
19 21 12
19 22 1
19 27 16
19 28 17
19 31 8
19 32 16
19 34 16
19 35 13
19 38 11
19 53 4
19 56 14
19 65 1
19 66 1
19 70 16
19 75 12
19 93 8
19 95 7
20 21 15
20 23 18
20 24 4
20 27 3
20 48 5
20 49 10
20 52 3
20 55 10
20 56 16
20 61 20
20 70 8
20 73 12
20 75 13
20 76 13
20 79 6
20 80 20
20 84 16
20 85 11
20 90 10
21 23 12
21 25 16
21 28 6
21 35 2
21 38 15
21 44 16
21 45 13
21 48 14
21 49 6
21 50 14
21 53 3
21 59 14
21 65 1
21 67 3
21 76 1
21 77 12
21 79 10
21 92 15
21 93 3
21 97 17
21 98 1
22 27 18
22 28 17
22 32 3
22 34 6
22 37 8
22 39 2
22 44 18
22 47 5
22 56 6
22 63 2
22 66 8
