0 3 3
0 5 10
0 11 6
0 13 15
0 14 11
0 16 5
0 17 10
1 4 12
1 10 20
1 20 15
2 4 19
2 11 15
2 14 19
2 23 4
3 5 11
3 8 18
3 16 13
3 19 11
3 20 7
3 22 2
4 8 12
4 16 3
4 19 11
4 20 5
5 13 16
6 7 10
6 8 3
6 10 15
6 19 17
6 24 20
7 10 7
7 17 17
7 18 17
8 16 8
9 17 9
10 16 19
10 17 15
10 23 14
11 15 7
11 16 17
11 18 8
11 19 6
11 24 13
12 18 4
13 14 5
13 19 17
13 20 14
13 21 8
14 18 17
14 24 11
15 19 16
16 17 17
16 20 14
17 18 20
17 20 19
17 21 15
18 21 8
19 21 16
19 23 16
23 24 18
