0 1 15
0 2 9
1 3 14
1 4 18
2 5 10
2 6 8
3 7 9
3 8 18
4 9 11
4 10 9
5 11 16
5 12 13
6 13 17
6 14 3
7 15 12
7 16 1
8 17 7
8 18 9
9 19 10
9 20 7
10 21 1
10 22 6
11 23 17
11 24 20
12 25 15
12 26 3
13 27 14
13 28 6
14 29 16
14 30 14
15 31 15
15 32 17
16 33 2
16 34 9
17 35 16
17 36 13
18 37 12
18 38 7
19 39 10
19 40 6
20 41 14
20 42 19
21 43 12
21 44 8
22 45 19
22 46 3
23 47 6
23 48 5
24 49 16
24 50 13
25 51 7
25 52 7
26 53 8
26 54 16
27 55 10
27 56 11
28 57 11
28 58 1
29 59 16
29 60 19
30 61 8
30 62 7
