0 12 7
0 85 11
1 74 12
1 38 7
2 95 2
2 22 11
2 77 12
3 56 4
4 26 8
5 37 17
6 77 8
7 34 12
7 63 1
8 50 15
8 75 13
9 57 8
10 39 19
11 42 2
13 92 7
13 32 8
13 78 15
14 63 12
15 17 9
15 85 19
16 52 10
16 75 20
16 56 15
17 28 4
17 80 4
18 97 15
18 47 15
19 49 16
19 78 18
19 36 5
20 27 13
21 37 10
21 40 14
21 31 11
21 38 13
22 30 15
23 41 6
23 32 7
24 43 12
24 29 9
24 51 15
25 87 7
26 47 6
26 73 5
27 94 1
29 69 14
30 45 11
30 38 9
31 82 5
31 42 11
33 64 10
35 66 13
35 77 7
35 69 2
36 44 14
36 94 9
36 51 14
37 39 9
38 72 11
41 53 10
42 98 6
44 90 18
46 65 16
46 57 13
48 91 19
50 91 13
51 83 10
51 99 12
53 93 9
54 74 18
55 79 18
56 85 1
57 97 20
58 73 4
58 94 3
59 74 19
60 89 5
60 96 18
60 85 20
61 84 9
62 87 9
63 81 20
64 67 16
67 71 10
68 97 11
70 73 8
71 80 9
72 85 8
76 81 17
76 92 18
79 89 17
81 87 12
84 95 2
86 95 20
88 90 10
