0 1 7
0 2 1
0 3 7
0 4 7
0 5 4
0 6 13
0 7 10
0 8 4
0 9 6
0 10 20
0 11 10
0 12 14
0 13 11
0 14 7
0 15 11
0 16 20
0 17 2
0 18 8
0 19 19
1 2 14
1 3 4
1 4 7
1 5 2
1 6 2
1 7 7
1 8 15
1 9 8
1 10 16
1 11 17
1 12 17
1 13 13
1 14 4
1 15 17
1 16 10
1 17 12
1 18 4
1 19 6
2 3 13
2 4 4
2 5 18
2 6 11
2 7 11
2 8 19
2 9 13
2 10 20
2 11 20
2 12 13
2 13 8
2 14 20
2 15 11
2 16 6
2 17 18
2 18 20
2 19 11
3 4 6
3 5 4
3 6 1
3 7 4
3 8 14
3 9 9
3 10 1
3 11 17
3 12 17
3 13 18
3 14 4
3 15 8
3 16 10
3 17 2
3 18 15
3 19 10
4 5 5
4 6 19
4 7 8
4 8 10
4 9 20
4 10 5
4 11 18
4 12 7
4 13 15
4 14 18
4 15 18
4 16 9
4 17 17
4 18 3
4 19 12
5 6 12
5 7 9
5 8 15
5 9 11
5 10 17
5 11 12
5 12 18
5 13 14
5 14 20
5 15 18
5 16 5
5 17 15
5 18 4
5 19 10
6 7 7
6 8 16
6 9 5
6 10 14
6 11 18
6 12 20
6 13 18
6 14 14
6 15 4
6 16 7
6 17 7
6 18 11
6 19 20
7 8 20
7 9 3
7 10 11
7 11 8
7 12 7
7 13 6
7 14 19
7 15 6
7 16 18
7 17 6
7 18 17
7 19 9
8 9 20
8 10 1
8 11 16
8 12 12
8 13 19
8 14 7
8 15 6
8 16 3
8 17 20
8 18 5
8 19 14
9 10 12
9 11 18
9 12 6
9 13 3
9 14 1
9 15 10
9 16 18
9 17 15
9 18 20
9 19 9
10 11 10
10 12 1
10 13 8
10 14 12
10 15 13
10 16 8
10 17 10
10 18 10
10 19 17
11 12 20
11 13 4
11 14 14
11 15 19
11 16 20
11 17 3
11 18 16
11 19 20
12 13 11
12 14 15
12 15 4
12 16 12
12 17 12
12 18 7
12 19 11
13 14 13
13 15 10
13 16 9
13 17 10
13 18 3
13 19 15
14 15 6
14 16 11
14 17 3
14 18 11
14 19 5
15 16 5
15 17 16
15 18 11
15 19 1
16 17 9
16 18 6
16 19 18
17 18 5
17 19 7
18 19 16
