0 1 6
0 2 12
1 3 19
1 4 5
2 5 18
2 6 19
3 7 11
3 8 13
4 9 15
4 10 17
5 11 6
5 12 18
6 13 6
6 14 17
7 15 13
7 16 14
8 17 20
8 18 12
9 19 17
9 20 10
10 21 9
10 22 16
11 23 5
11 24 12
12 25 14
12 26 20
13 27 14
13 28 19
14 29 5
14 30 19
15 31 4
15 32 6
16 33 13
16 34 15
17 35 7
17 36 9
18 37 13
18 38 12
19 39 15
19 40 20
20 41 11
20 42 5
21 43 12
21 44 11
22 45 2
22 46 9
23 47 19
23 48 14
24 49 7
24 50 6
25 51 6
25 52 9
26 53 16
26 54 8
27 55 18
27 56 4
28 57 8
28 58 4
29 59 5
29 60 11
30 61 10
30 62 4
31 63 1
31 64 4
32 65 6
32 66 7
33 67 2
33 68 17
34 69 1
34 70 10
35 71 2
35 72 17
36 73 7
36 74 15
37 75 3
37 76 16
38 77 3
38 78 19
39 79 6
39 80 2
40 81 6
40 82 4
41 83 17
41 84 7
42 85 2
42 86 6
43 87 9
43 88 2
44 89 12
44 90 5
45 91 15
45 92 10
46 93 14
46 94 5
47 95 13
47 96 4
48 97 7
48 98 12
49 99 6
49 100 14
50 101 3
50 102 3
51 103 17
51 104 5
52 105 12
52 106 2
53 107 16
53 108 12
54 109 19
54 110 16
55 111 5
55 112 13
56 113 10
56 114 13
57 115 14
57 116 15
58 117 14
58 118 17
59 119 15
59 120 10
60 121 16
60 122 2
61 123 10
61 124 11
62 125 15
62 126 2
63 127 3
63 128 5
64 129 14
64 130 12
65 131 19
65 132 7
66 133 1
66 134 7
67 135 14
67 136 5
68 137 10
68 138 9
69 139 2
69 140 13
70 141 20
70 142 19
71 143 3
71 144 16
72 145 7
72 146 13
73 147 16
73 148 15
74 149 14
74 150 10
75 151 7
75 152 3
76 153 13
76 154 8
77 155 2
77 156 5
78 157 17
78 158 1
79 159 6
79 160 17
80 161 12
80 162 13
81 163 8
81 164 11
82 165 9
82 166 5
83 167 7
83 168 14
84 169 14
84 170 8
85 171 13
85 172 9
86 173 10
86 174 20
87 175 2
87 176 5
88 177 16
88 178 18
89 179 3
89 180 7
90 181 4
90 182 9
91 183 2
91 184 15
92 185 17
92 186 6
93 187 3
93 188 5
94 189 14
94 190 15
95 191 18
95 192 7
96 193 14
96 194 8
97 195 3
97 196 5
98 197 11
98 198 10
99 199 14
99 200 7
100 201 3
100 202 15
101 203 6
101 204 18
102 205 15
102 206 20
103 207 20
103 208 20
104 209 7
104 210 13
105 211 17
105 212 4
106 213 10
106 214 15
107 215 18
107 216 3
108 217 11
108 218 17
109 219 6
109 220 3
110 221 19
110 222 3
111 223 20
111 224 20
112 225 10
112 226 15
113 227 15
113 228 19
114 229 1
114 230 18
115 231 11
115 232 13
116 233 12
116 234 4
117 235 7
117 236 15
118 237 13
118 238 17
119 239 12
119 240 15
120 241 6
120 242 18
121 243 6
121 244 10
122 245 18
122 246 10
123 247 1
123 248 14
124 249 19
124 250 4
125 251 7
125 252 2
126 253 14
126 254 2
