0 7 6
0 8 9
0 9 4
0 14 3
0 19 13
0 20 3
0 22 15
0 24 5
0 27 8
0 29 14
0 38 2
0 41 11
0 43 19
0 45 7
1 3 8
1 7 14
1 11 6
1 13 14
1 17 15
1 20 2
1 23 9
1 26 4
1 27 10
1 28 7
1 33 10
1 36 2
1 41 12
2 8 11
2 13 16
2 17 10
2 19 9
2 23 7
2 24 19
2 25 20
2 48 17
2 49 5
3 4 3
3 5 7
3 7 4
3 12 18
3 13 9
3 14 19
3 16 7
3 18 6
3 19 14
3 21 2
3 25 6
3 29 3
3 37 6
3 40 2
3 45 6
3 46 6
3 49 2
4 10 1
4 13 12
4 16 14
4 17 3
4 18 12
4 19 19
4 20 14
4 21 6
4 22 3
4 27 16
4 28 3
4 35 11
4 36 3
4 39 12
4 40 8
5 6 17
5 15 18
5 22 13
5 30 16
5 31 11
5 33 5
5 42 5
5 43 11
5 45 11
5 46 5
5 48 12
5 49 16
6 8 3
6 19 7
6 21 2
6 25 15
6 26 13
6 27 7
6 29 12
6 33 16
6 35 17
6 36 15
6 37 18
6 40 18
6 42 3
6 44 15
6 46 6
6 47 2
7 13 19
7 17 9
7 18 15
7 26 9
7 27 3
7 28 18
7 32 3
7 33 14
7 37 2
7 44 15
7 45 16
7 48 10
8 9 19
8 10 6
8 11 18
8 12 1
8 13 6
8 15 18
8 16 15
8 19 4
8 24 14
8 25 13
8 26 5
8 29 18
8 36 7
8 41 1
8 43 12
8 48 12
9 10 14
9 11 20
9 14 9
9 16 11
9 17 20
9 19 14
9 20 9
9 22 12
9 26 17
9 34 2
9 35 14
9 37 5
9 39 12
9 40 5
9 41 17
10 16 8
10 17 17
10 24 10
10 25 7
10 30 5
10 32 6
10 34 16
10 35 10
10 36 3
10 38 1
10 45 4
10 48 16
11 12 20
11 14 4
11 15 11
11 17 6
11 19 13
11 26 7
11 28 3
11 31 2
11 36 19
11 41 5
11 42 15
11 43 8
11 44 2
11 46 10
11 47 1
12 17 4
12 20 14
12 24 2
12 25 12
12 39 4
12 40 18
12 42 8
12 47 20
12 48 7
12 49 14
13 15 14
13 19 3
13 23 11
13 24 6
13 27 13
13 33 13
13 40 15
13 45 9
13 47 2
14 17 19
14 18 13
14 21 9
14 23 16
14 29 12
14 31 9
14 35 6
14 37 3
14 40 6
14 48 1
15 16 10
15 19 15
15 22 9
15 24 3
15 26 13
15 28 16
15 32 11
15 36 12
15 44 7
15 48 1
16 19 16
16 20 18
16 26 5
16 29 5
16 33 13
16 39 4
16 42 10
16 43 9
16 47 12
17 19 7
17 22 10
17 24 12
17 30 17
17 33 20
17 36 8
17 40 7
17 44 4
17 45 3
18 20 20
18 25 3
18 26 18
18 30 17
18 31 20
18 36 4
18 37 17
18 42 5
18 44 10
19 20 10
19 21 9
19 22 14
19 27 20
19 33 5
19 35 14
19 37 1
19 40 11
19 41 1
19 44 20
20 26 18
20 36 15
20 41 9
20 45 4
20 47 2
21 22 15
21 23 20
21 27 15
21 28 9
21 30 16
21 31 2
21 34 14
21 35 15
21 37 12
21 44 18
21 46 16
22 23 14
22 30 17
22 31 2
22 32 14
22 36 17
22 39 19
22 41 6
22 49 10
23 26 5
23 28 16
23 29 13
23 30 3
23 33 13
23 35 7
23 36 7
23 38 16
23 43 5
24 27 8
24 28 15
24 30 3
24 33 16
24 34 7
24 36 4
24 37 9
24 41 16
24 42 19
25 26 17
25 28 20
25 33 17
25 34 8
25 37 6
25 39 13
25 40 12
25 41 19
25 47 17
26 28 3
26 32 4
26 37 13
26 39 13
26 43 1
26 44 7
26 46 11
27 28 8
27 34 3
27 36 19
27 37 16
27 40 11
27 42 3
27 48 12
27 49 1
28 30 7
28 33 9
28 34 3
28 35 7
28 39 20
28 40 1
28 42 15
28 45 18
29 30 18
29 31 13
29 32 9
29 40 7
29 44 2
29 46 11
29 47 7
29 48 1
30 31 6
30 33 1
30 35 20
30 36 10
30 37 3
30 40 18
30 46 8
30 49 15
31 33 4
31 34 6
31 37 7
31 43 2
31 45 12
32 34 2
32 35 15
32 38 4
32 40 11
32 43 4
32 45 3
32 49 20
33 34 13
33 39 5
33 41 20
33 42 3
33 43 10
33 44 17
33 48 7
34 38 2
34 39 8
34 40 10
34 42 4
34 43 18
34 47 11
34 48 18
35 38 2
35 44 3
36 37 1
36 42 2
36 46 15
37 38 15
37 40 14
37 42 9
37 46 2
37 49 9
38 49 1
39 43 4
39 46 9
40 42 4
40 47 12
41 42 19
41 43 2
41 44 3
42 45 6
42 48 17
43 44 14
43 45 10
44 48 13
44 49 11
47 48 11
47 49 16
